0.405um,0.56um,0.83um,1.15um,1.5um,2um,2.65um,3.5um,4.6um,5.85um,7.25um,9um,11um,13um,15um,17um,19um,21um,23.5um,26.5um,29.5um,32.5um,35.5um,38.5um
0,28,61,56,145,257,256,66,41,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0
4,36,68,59,197,310,277,39,38,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,38,97,63,200,315,253,37,33,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
10,36,82,67,197,300,259,64,38,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0
6,23,74,56,185,304,239,37,42,8,2,1,0,1,0,0,0,0,0,0,0,0,0,0
3,28,83,78,213,297,253,61,34,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0
5,39,75,62,197,317,247,52,36,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0
4,41,69,50,185,325,262,55,44,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5,41,65,66,194,311,254,45,23,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4,30,68,56,179,280,249,63,41,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,47,69,69,212,309,252,58,44,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5,36,71,72,234,289,229,51,38,9,2,1,1,0,0,0,0,0,0,0,0,0,0,0
7,35,97,83,262,312,259,41,26,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16,70,116,91,230,337,283,46,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,65,111,67,261,351,275,50,31,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9,42,115,91,240,319,240,68,42,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0
18,61,109,106,263,329,236,56,30,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,66,123,105,259,378,251,55,40,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,60,115,108,209,319,251,53,42,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12,53,105,93,235,326,217,50,30,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7,68,119,87,233,332,235,48,30,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0
9,33,95,84,230,312,223,50,44,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,47,115,70,220,345,232,51,32,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,39,93,72,205,281,252,54,35,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0
4,22,52,52,167,289,258,56,47,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0
5,25,66,58,164,278,259,54,38,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0
9,32,68,61,184,295,285,48,47,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0
1,20,56,56,168,294,272,57,44,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0
4,26,65,52,181,272,292,68,48,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10,47,100,73,221,318,250,54,45,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6,33,89,58,234,313,284,55,38,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,48,94,77,229,313,206,61,41,11,6,1,0,0,0,0,0,0,0,0,0,0,0,0
8,39,64,92,225,323,227,45,51,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,36,77,67,210,263,266,54,36,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0
8,44,104,54,213,300,279,58,27,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
8,43,82,68,205,307,231,59,33,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0
4,43,84,102,221,296,238,67,38,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0
1,38,90,64,201,306,255,48,33,13,4,2,2,0,0,0,0,0,0,0,0,0,0,0
7,37,81,69,185,279,256,57,37,5,7,1,1,0,0,0,0,0,0,0,0,0,0,0
7,35,58,56,200,293,256,56,37,9,2,2,1,0,0,0,0,0,0,0,0,0,0,0
2,23,67,66,190,252,247,61,43,12,3,2,2,0,0,0,0,0,0,0,0,0,0,0
2,34,65,55,163,288,291,52,37,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,40,62,48,166,320,236,60,49,14,3,2,1,0,0,0,0,0,0,0,0,0,0,0
4,31,59,56,179,248,235,64,45,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0
2,40,73,50,188,278,270,39,44,11,3,3,1,0,0,0,0,0,0,0,0,0,0,0
11,49,97,77,233,334,226,33,27,8,3,3,0,1,0,0,0,0,0,0,0,0,0,0
5,52,108,93,237,302,221,49,32,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18,50,103,79,278,369,242,38,29,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
11,53,104,81,270,301,217,50,33,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5,44,81,64,223,295,252,48,25,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0
16,49,96,85,216,297,247,55,37,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0
5,47,102,83,233,308,234,46,37,7,3,2,1,0,0,0,0,0,0,0,0,0,0,0
10,53,104,73,246,327,234,54,33,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,55,69,68,224,304,250,43,31,9,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3,19,32,33,118,251,264,74,56,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5,39,81,68,228,286,222,51,32,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0
14,56,101,75,221,287,237,54,23,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0
11,42,93,85,219,308,262,57,40,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
9,47,118,82,258,343,228,52,34,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0
5,37,78,69,211,300,231,53,46,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0
5,38,81,59,211,283,273,50,44,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0
15,68,125,91,300,342,228,41,17,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0
18,73,135,122,279,381,222,47,27,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,41,79,59,202,298,225,51,35,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4,36,68,59,190,287,264,51,40,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0
6,35,94,77,220,277,248,69,40,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0
4,34,78,74,187,278,251,63,41,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0
11,38,102,77,220,336,271,66,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,42,96,70,230,313,276,58,51,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,50,78,68,210,282,265,54,52,9,4,2,0,0,0,0,0,0,0,0,0,0,0,0
7,37,59,54,179,291,278,56,40,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6,41,69,84,217,288,241,67,45,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0
4,25,64,57,185,307,279,57,40,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2,25,71,57,171,263,271,67,40,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2,31,55,67,162,260,249,63,41,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0
3,21,59,53,156,264,223,67,49,10,6,2,0,1,0,0,0,0,0,0,0,0,0,0
1,35,61,85,192,270,260,67,25,8,2,2,1,0,0,0,0,0,0,0,0,0,0,0
6,31,72,58,194,237,243,57,43,9,3,1,2,0,0,0,0,0,0,0,0,0,0,0
5,41,80,61,213,312,233,38,43,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6,42,87,74,197,285,260,53,47,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0
11,51,96,58,194,323,259,60,33,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
15,66,141,90,274,310,185,33,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17,66,100,113,281,350,199,49,26,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,58,104,67,236,334,248,37,31,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0
10,59,107,75,198,312,255,39,43,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0
9,59,83,93,265,323,236,39,37,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
14,57,126,76,241,300,244,40,27,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,47,69,66,217,296,242,47,41,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,47,92,85,187,305,237,49,36,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0
13,54,103,69,216,303,256,52,40,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0
8,56,107,75,216,309,264,56,34,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0
16,70,120,103,284,364,227,55,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,39,79,59,231,323,252,56,45,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0
8,62,77,97,203,328,241,53,35,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,33,81,77,192,321,225,49,38,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6,46,93,76,240,312,231,45,24,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0
13,50,118,75,214,313,238,45,31,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0
12,64,103,78,240,301,234,46,35,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12,47,100,74,219,313,243,41,39,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0
12,52,102,79,195,290,249,50,30,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0
8,36,65,49,166,297,262,65,33,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0
5,48,95,101,238,314,235,46,45,10,3,0,0,2,0,0,0,0,0,0,0,0,0,0
13,47,100,83,210,308,259,42,36,7,1,0,1,0,1,0,0,0,0,0,0,0,0,0
12,45,79,79,213,291,270,33,27,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0
7,47,71,75,230,308,216,47,39,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0
9,37,79,68,251,294,252,64,37,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0
7,48,83,87,223,330,259,50,40,8,4,2,1,0,0,0,0,0,0,0,0,0,0,0
10,61,120,86,236,313,232,41,30,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0
13,54,95,104,238,286,241,38,32,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0
8,46,124,85,236,313,224,48,34,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0
10,59,128,91,256,351,265,47,20,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0
8,61,103,99,258,311,240,51,32,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9,68,101,91,237,299,248,51,28,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
